ID,Actual
13841,15272.01997171373
13853,14523.479634319701
13856,18315.887375125934
13858,10021.414138946702
13860,6161.860766070096
13866,31685.101782862155
13872,16906.394018495943
13874,38717.86269942635
13879,17576.84907951348
13887,18549.352185644944
13891,16334.873654290059
13893,15487.974371626879
13895,32228.709325176045
13899,34996.36793892081
13900,16989.99723100227
13901,17770.673208354492
13902,7918.550112746967
13904,29033.8496640924
13913,10896.325189608895
13914,29658.488487985247
13915,4819.787404081292
13928,18050.18799860209
13938,17111.055059925733
13944,11891.743491710313
13951,46386.067068455544
13952,48174.290543503026
13956,18869.609571836423
13957,11085.038051724656
13962,26907.506351551696
13963,14953.103025618328
13968,6353.511766136432
13970,9228.74307314987
13973,28789.93232198609
13974,18458.265168761278
13976,15243.45597993911
13980,24039.72376786438
13982,17433.41587079756
13986,17870.320325839646
13989,47811.31066666043
13992,11479.820868612727
13993,37444.67067725556
13996,19256.332588658835
13998,30745.587646171713
13999,20054.775112984236
14001,21918.71178988899
14002,13570.154924421855
14004,22595.826002422757
14005,29424.900267728008
14007,23307.23876586741
14008,11155.167825238777
14013,13588.556797565607
14018,15803.612570002762
14020,28754.89898935422
14021,44929.47597737233
14022,13467.932970443064
14025,20652.654464873052
14026,20447.333172608647
14030,16773.022438195458
14038,11144.938571227005
14042,29203.086538643664
14045,17127.381953784785
14046,17987.22578885442
14048,18230.425791937665
14049,29208.87204835635
14050,11490.273853245353
14051,21595.38628995545
14055,19164.501245173098
14057,13511.544859350062
14058,13415.00331347129
14066,18469.314151997667
14068,18571.532922754453
14071,22981.019423304002
14072,26661.87544838988
14073,8852.294024191211
14078,12418.977810880717
14081,17784.73870715449
14082,23384.6070188002
14084,10356.168104372893
14085,22990.35297784958
14087,15010.576844618878
14089,29178.944678390748
14093,19178.32666402618
14096,20312.38330175901
14101,25827.633611686244
14102,12088.695904435914
14110,11041.823263664803
14112,19779.958134971213
14113,8864.3798642339
14116,29566.819105456216
14120,10067.16076462071
14121,14305.639622489565
14124,23549.51927975459
14125,31267.5012986674
14126,14126.5002504963
14129,9158.192498255774
14133,16441.164175428577
14134,22671.82871314548
14137,7635.2965789749105
14142,12322.430181744085
14144,32460.046983244214
14150,16344.685779902205
14153,29654.51453193819
14155,23965.09667305995
14157,10504.197555886018
14166,23090.028212752743
14167,21878.47833069519
14172,12316.230279160976
14173,21307.818378869048
14181,21665.901908734115
14193,28732.68306884336
14197,16878.749283149868
14198,20666.856830369063
14199,17045.504499536448
14207,19195.134790611308
14216,16083.56061380902
14218,17832.02306037572
14224,12621.735011120654
14225,11574.195199982054
14226,21572.65587048877
14227,30679.914270864196
14228,29024.283003957877
14229,27879.519325251735
14231,20212.782820709304
14232,14454.076345367186
14235,7494.215403159829
14237,16765.040729245524
14238,23489.70635864223
14240,18388.836204965974
14245,7682.076334115144
14252,26702.472471670626
14254,35342.63987737162
14256,9736.762618579243
14258,29660.1387649691
14270,6936.055176245156
14272,17037.549548136343
14274,18329.13085989914
14276,24178.188379078176
14277,17355.33014483234
14280,23209.36217411401
14282,7181.987938848906
14283,20491.91064144765
14286,8827.842387813496
14289,20874.664028535422
14298,1871.2231294165263
14299,22027.619325980675
14303,9930.275843805699
14305,22870.30945623055
14308,16105.02409995966
14314,32286.825035779657
14318,20726.929537408796
14322,33430.37533525022
14323,24596.565434877615
14324,18996.050675760212
14328,19354.573745019974
14329,53810.04841797953
14330,2924.0528148085837
14332,16332.012139141287
14337,23041.57348648561
14339,5694.506917659112
14343,10317.20750998198
14348,21514.66929708597
14349,28322.179548016666
14351,22043.211463158394
14353,26197.30138433379
14354,28710.432529193764
14356,9358.806556453266
14360,41816.735350384886
14367,51576.11285984854
14368,19745.688795676357
14371,24192.92678422734
14373,28539.350392805893
14374,20783.875367846795
14375,35593.31525966813
14377,3656.9281028697424
14380,18340.146884052785
14385,19854.76746484537
14387,38997.544337007625
14388,14978.251372419132
14390,31087.07584231475
14396,16763.417377565744
14403,30820.877361297084
14405,8238.70506231792
14408,27512.264940817768
14418,19150.426807728025
14419,34175.495906393735
14423,23904.934986555643
14428,23722.209971322896
14434,24853.548906325614
14435,19399.96027285066
14443,44311.3236313632
14447,18386.683801293053
14449,34783.75187171377
14452,13777.327543021396
14453,7405.017336278962
14455,11834.278836304178
14456,18085.443445680998
14458,16279.357339083901
14460,16393.032659009146
14461,19445.19471620994
14463,19678.583774761668
14467,17063.709616593347
14473,14520.501589531337
14477,22919.926811833677
14478,29123.791711532067
14479,27016.576614356225
14481,13816.029172675018
14483,19417.419088154624
14488,14140.321897862766
14497,16341.707424893513
14499,10796.122571342486
14500,26953.69194249171
14502,20326.234642911455
14503,32719.296757853004
14507,12425.8212449402
14511,17670.01392020157
14514,12531.020560958725
14515,14185.264932848142
14523,20409.591347810885
14527,20732.70187930306
14531,48887.895321523625
14534,9642.4933673985
14538,25073.61097634136
14542,14150.61060441288
14550,9244.459316078317
14551,49972.920419151334
14553,38303.24967482541
14556,26405.39245371153
14559,15002.761270339197
14562,19389.862452115543
14565,23452.927684013146
14570,26167.3599035435
14571,23149.789102782
14572,33581.61249884442
14573,11730.51731815998
14574,22338.23845421721
14576,10231.98801909237
14577,15960.713947004604
14584,21303.79407447751
14590,23194.701515462326
14591,15535.323967753813
14592,16949.520785688404
14595,20407.79394521534
14597,20191.41229969443
14605,13684.012102998577
14606,13706.856572959372
14607,10466.913308999896
14608,31585.491136705125
14609,12408.770833217039
14610,10475.678997406794
14615,16244.687333408967
14617,17650.219892957644
14620,30173.394811907812
14625,21816.017476271823
14630,15538.705546157575
14632,29116.1650368955
14633,25088.028309571408
14640,22148.84649266867
14641,15760.016287536573
14642,22517.818722977565
14643,17070.296970394353
14646,11829.459758000334
14648,21933.282528064035
14651,11246.503348158223
14653,9100.641275450549
14657,18332.888952023604
14665,16908.387534028912
14666,17915.408417800612
14667,20351.5027386431
14669,17809.225797451043
14673,52688.42786100864
14677,13506.142482025767
14682,49504.17579245057
14685,10527.165559494684
14688,33003.22872147546
14690,38453.04599553807
14692,26123.276605317493
14693,20320.068977397783
14694,49447.000885214344
14697,10407.541198524606
14699,29987.52990050115
14703,21874.871736726436
14714,17819.103138163904
14715,23261.12795309326
14721,28360.0361891239
14724,16337.625481688943
14729,22714.9478710542
14731,11879.161710564118
14736,25440.18560614997
14737,21470.24920416391
14741,22785.020499665534
14746,12591.84059027514
14747,18848.41270584387
14748,9479.773166825054
14751,47319.51727441551
14752,28771.451353060693
14760,43111.961819468226
14761,15955.881362754928
14764,8465.240533309072
14768,10754.117993660471
14769,20904.635923310707
14776,18357.004628590523
14782,26247.147856771528
14787,39776.742739641675
14790,8587.26819899321
14795,54908.690397639424
14796,45172.16962963226
14797,16335.575976390195
14804,21537.28802152647
14815,11009.67873826067
14816,41005.70968233055
14817,24461.662344612043
14821,15613.156530341548
14828,14066.857347311161
14829,15114.162406720972
14831,16821.184142060854
14832,22963.030655128827
14841,25122.288510313538
14843,20622.04315250656
14844,10471.438667690518
14846,20049.08770414709
14847,10863.839229009225
14849,20139.536107709213
14850,37345.597447165695
14851,32258.065752641407
14852,25921.297393594796
14854,20021.933660790342
14855,18438.77453681518
14860,30132.620626524455
14862,21931.56641217647
14867,29969.163822427312
14869,12813.778133939217
14870,7686.76631163493
14872,11882.43404051806
14877,25758.899011846264
14879,20965.843616189683
14880,21518.407171686125
14886,11200.237681156374
14893,13046.290412621032
14900,29415.96967482551
14904,11916.422236231938
14905,11876.733505736416
14907,13816.797825574069
14909,13343.062769631788
14914,26253.52853526019
14915,11634.628396256083
14918,32673.85285793207
14920,20924.86932392035
14925,16340.104570248675
14931,14783.578032552352
14932,15011.690849680326
14934,21033.303764542874
14935,25980.66720169423
14936,15626.520419706332
14938,60745.150041113215
14940,32499.887553481873
14948,5465.122574714291
14951,34192.98282119837
14958,10982.430376077798
14959,13183.059435989086
14960,17629.05283579648
14964,21107.778271836625
14965,16794.025328075375
14966,9281.292995685404
14973,23448.32552619344
14979,31285.980744432127
14980,34542.86913878318
14983,19915.373044179065
14985,21550.51922865457
14987,10932.681781271156
14997,7729.977595310967
14998,30419.808494675934
15001,26449.482233257415
15009,6786.934102300207
15016,15742.748592184758
15023,8444.429911610947
15024,11689.806422567262
15025,25807.64920004014
15028,16858.747278938376
15029,16781.953818006332
15030,21236.363477504867
15032,16995.04576090102
15033,31637.00554204627
15034,13829.674845304264
15036,23946.389310139028
15037,31139.864902711466
15039,17424.046186867523
15040,28667.274294297265
15041,28632.354743598687
15044,10782.091739436872
15045,27690.849035387524
15048,11353.71235676728
15051,12447.677430595519
15055,15668.145337677623
15058,13212.797223821903
15059,20475.988694530024
15060,28004.642259750726
15064,43764.64052192569
15065,4013.5007865886223
15067,25962.96918552491
15068,18008.98178927655
15069,7228.841354744838
15070,15775.219582086651
15077,12803.38074425661
15079,49050.075619306976
15086,42175.26693561485
15087,17104.748362697923
15090,7353.174781434433
15091,18189.136961258373
15092,9291.219238893606
15093,29665.985230535618
15095,11341.503151621528
15096,16923.096183084683
15101,13566.237423099708
15102,17156.314499335866
15106,60101.86028521157
15109,13331.657586521213
15110,24713.157355800762
15111,26128.122876752277
15112,31771.323238373116
15113,10783.979679603603
15115,26768.908472341333
15119,5696.161979659344
15122,16876.109891847853
15124,7083.173927677975
15127,16620.13334078345
15130,11871.175398903226
15134,15387.550543216568
15136,14641.5390816455
15146,17881.670007534958
15149,24821.066739074697
15150,8092.21843988338
15151,19634.13184031681
15155,11893.160834972567
15160,14828.097040088547
15168,25485.037187001886
15179,13646.168521383557
15182,15466.064187497857
15183,20380.47360620342
15186,21551.82295284829
15191,28666.966079232785
15195,20591.29533308484
15196,12676.57354877066
15198,8053.912323253582
15203,16762.06959173935
15204,22524.67518518379
15205,20973.893056127225
15209,15700.669444919005
15210,20925.92378018715
15213,20206.885226536375
15214,10142.149416667324
15216,11005.853646219395
15217,3540.1599181167076
15220,50390.41299569536
15223,15597.134685554569
15225,28372.54919336216
15227,12848.163926693931
15231,13830.343976565273
15232,25248.138724872122
15233,11124.204434057723
15237,15198.244460566992
15239,25158.041890753262
15247,29044.026624640024
15252,11075.620324560114
15258,14420.55878923032
15262,32975.024687377474
15265,16197.904521278657
15273,35890.91537160875
15278,12342.894937957453
15283,9960.35365914242
15284,27906.73471392101
15286,30062.14157928829
15289,14986.07856864365
15290,34945.66334282228
15294,13409.142414764225
15298,23035.70702279659
15302,14694.664125714351
15306,9027.456939102845
15307,29436.726229511507
15309,9810.468507535892
15311,17925.879284938874
15313,19483.148140702106
15315,19105.55261211394
15316,12623.686934863897
15318,7674.7223548055645
15325,22989.975121794734
15329,13280.495960626586
15330,21187.15111394104
15331,8321.596012532837
15332,13574.302589311596
15337,9557.173661678944
15343,14263.814211479792
15344,17990.86836950649
15347,18230.3076400064
15349,22737.25261261498
15352,29674.87799726805
15362,13924.775068319119
15366,14657.478985305866
15368,19672.298636880812
15369,40779.3233231792
15370,8335.68868531117
15375,15521.453471084498
15389,26645.74495467601
15392,15482.816310175098
15394,23388.901661640586
15395,16401.88007672091
15401,21124.524221789838
15402,10456.523040879749
15405,10452.157668667118
15406,21271.955073656343
15407,15435.707331812859
15413,32354.437787904804
15419,10066.29191481596
15421,21409.71609806609
15422,14824.654377685714
15425,17930.30848626535
15426,18431.352856958816
15428,18707.436279543763
15431,26553.25341028688
15436,27155.521010188255
15438,12160.794599143215
15443,19516.925805215396
15445,12963.647052149843
15449,13608.259106873535
15453,18019.76729358207
15460,22923.098220396394
15462,11506.738173988768
15463,10938.461065082396
15465,12374.401100127863
15467,34350.61630701124
15468,24373.595551480295
15469,23725.23669690865
15471,10306.101877746964
15473,22586.90992060343
15474,13532.660683821392
15486,12981.159291312793
15490,14735.55632990253
15494,18391.22635370506
15499,31613.600645071918
15500,12741.423114226003
15501,21066.452547983885
15507,16470.0326511537
15509,12350.808137594206
15518,33909.726154695716
15520,14896.426226657684
15521,14586.255810122999
15524,33065.08806577549
15528,13995.20158012754
15534,17398.60108681187
15537,14328.26783657587
15542,15558.771668768537
15544,11239.397054634823
15545,34090.660817911914
15558,18580.610286182262
15559,21133.331769468477
15561,20401.96965390388
15563,11648.72905263277
15564,24811.70973667448
15566,31357.396136733634
15567,14104.572003472042
15572,34613.33520151095
15578,17061.48266305524
15581,16524.958305094402
15585,21448.61374142547
15587,39606.538687412976
15589,12987.512932810538
15590,20441.48928784089
15591,15375.447160760785
15592,11800.179636280945
15595,20382.47352266452
15601,15794.907918164978
15602,11385.091434354019
15603,17185.297478251625
15606,25502.019580722903
15608,24832.797525676295
15612,29082.45961764375
15614,27549.67502868942
15615,33932.69680754186
15617,18647.857480813953
15621,16562.57543349341
15623,29735.41910091117
15624,30652.778035093124
15627,30399.25106058764
15628,29362.307915122678
15629,9532.492241142594
15631,21068.425971903904
15638,25624.497257904288
15651,15471.117145162063
15652,17102.16835533277
15658,25644.3783754615
15659,102687.85120910878
15661,19522.793990978178
15668,33784.296155256496
15676,18935.09358843037
15678,18934.789925749978
15682,22297.74437777219
15683,19760.29503250707
15685,8010.734139055323
15689,24741.85721492556
15691,21159.498416367118
15693,18789.704691170286
15698,9439.180356648418
15705,21503.38314162252
15706,15427.422594066948
15707,14495.566391834815
15708,22327.580332727943
15709,22358.250954577474
15711,15561.73859996664
15713,25847.662508010493
15717,17951.393579696105
15718,24315.399538116828
15720,29270.314996710906
15731,11305.116589365647
15732,6187.524455367127
15734,18490.138912593615
15736,20011.74449595313
15738,19726.55403909969
15741,20825.209356252188
15743,18211.84420445087
15744,30197.809105560493
15747,12923.706485432045
15749,31125.072863734218
15754,9399.51085486231
15755,27572.896297563555
15758,27056.56978062606
15761,26549.704565401335
15766,10126.45520893213
15770,15420.734196013576
15772,13861.384051400099
15775,10399.123273561294
15776,18628.121388131265
15777,14892.12513157642
15779,9976.82066963603
15781,12830.265609423313
15783,25087.574617639257
15785,20445.44647140844
15786,15928.756464007452
15787,21553.61879002962
15790,32062.831171109552
15794,31347.88640927608
15795,29519.788569360207
15798,25581.79596375833
15799,35137.07574079226
15807,17323.939989641964
15808,27975.020473737608
15813,20436.07677264404
15815,15823.664297033796
15818,7097.229806094048
15821,25990.60009196705
15823,12252.19924806536
15824,33385.890664673294
15827,21325.80671454565
15830,13451.415834726862
15831,14819.55663750946
15833,16667.305726613573
15836,18373.460300214883
15838,14062.788784290324
15843,17064.481546386207
15844,12609.50533318029
15845,16720.03609791041
15848,14888.734321286913
15850,12968.509880031312
15852,17392.2511768278
15856,13378.013741973145
15863,17797.849363246478
15868,23763.116904488597
15870,21277.76877910066
15872,12872.29971128569
15875,38235.499447256254
15876,26773.693488499106
15879,19974.58114477485
15885,10513.940359069611
15886,26049.054399415887
15892,13268.27209866534
15895,30094.780633412134
15897,12819.413872102175
15899,27873.971689372007
15903,22018.11746942545
15905,28864.606001119468
15908,12460.992891493841
15918,37607.15066191516
15919,12496.922432047108
15934,19585.680583310466
15936,28353.252309018942
15939,9287.83028317455
15940,27349.088263227004
15941,10096.497956523146
15945,40206.87038062464
15946,10496.999526184829
15947,75177.10985527902
15949,20303.678550879893
15952,19430.760098954233
15953,24525.600703471227
15954,9510.654205014509
15956,11348.572174876937
15957,29746.36325770086
15959,17834.19649426533
15960,29540.959440960134
15962,15593.215989040229
15964,17355.8400225309
15965,25985.06380292824
15966,10213.903858290323
15974,18570.064583734245
15975,21583.280604979856
15976,16277.993927632318
15983,17128.093727514526
15988,23756.14031457629
15989,14568.25925870892
15996,25202.919259403676
16000,44783.63459983638
16001,15445.506856810112
16003,31667.529177704302
16005,17130.658518827266
16007,76498.36791894925
16009,31494.08651760977
16018,19024.379227660644
16021,18747.312037416486
16028,23960.972858184756
16031,14939.025627133886
16032,20297.934727018543
16035,13845.878623626408
16039,22762.79165269551
16040,8166.668877194797
16041,10152.71415126814
16045,26241.390162136748
16048,36392.72082003515
16050,38575.47086697739
16051,18553.708008352583
16057,26818.97352539577
16059,12620.800789561277
16061,23155.01376578121
16062,18420.021840247646
16063,28151.88334645325
16068,18909.198165737584
16069,20041.906603478048
16071,26559.635042522183
16074,41150.00843476942
16076,39217.887244190184
16077,10543.170300862233
16081,16289.133887992237
16082,13086.693591203904
16084,9248.321721077456
16092,12418.646529261172
16095,21525.524992556417
16097,17045.269478758008
16100,31250.691016714216
16101,20933.031541525135
16104,19415.10903252392
16107,10193.11794748396
16111,17226.546934788963
16119,19718.939404901354
16121,23485.159705079244
16124,27683.535969028486
16125,27840.93549358535
16126,25120.522415098483
16127,15688.934868371462
16132,13312.08697034527
16133,12336.846190186257
16138,28595.756522821626
16139,16580.170353994974
16143,29149.75235342986
16147,20930.64864157748
16148,16344.472793401064
16154,7000.029616814931
16159,10802.32189759964
16160,20021.44102302092
16162,25549.99119263544
16164,14339.212436224141
16165,11358.215442764498
16167,31538.143640311035
16169,11912.836720756226
16171,22623.90269175646
16172,3758.9247496618846
16174,14115.32720211532
16182,9357.675191338365
16183,29817.914335308225
16184,15106.332949318117
16185,26317.384378670868
16187,26264.169831369236
16190,19633.89052959206
16191,26149.120428526694
16192,11171.304513621066
16193,11230.964166630656
16194,12573.4739797106
16199,26573.728901803013
16200,33170.33534865449
16203,17411.343893509613
16209,9234.789653409092
16210,23266.93269150889
16211,21392.96676448818
16216,18641.366789960797
16218,17859.922244574533
16220,26681.586216427997
16223,8663.353836350721
16229,18428.940722691932
16232,15544.67049387964
16236,17186.456595311778
16248,19945.680440162512
16251,22050.85398462044
16252,10768.603959145676
16254,6359.738741482154
16258,28628.72443632498
16260,30926.34646536259
16270,10403.20552207518
16274,25226.947943402072
16278,21657.44361142955
16279,20102.468931421492
16282,14675.536629789343
16286,15779.19624430038
16292,15033.437483278243
16293,13859.203170131072
16295,9617.371020264898
16297,30171.668695228396
16302,20570.13478818263
16304,13533.345232990869
16308,23224.303901487638
16312,22688.97181976763
16321,22993.55967844409
16326,14498.799679327009
16327,26862.154530168275
16333,27113.228306415698
16334,24703.703648528342
16336,24332.418448424025
16337,17525.18649887908
16344,25212.617644505477
16346,27717.505627086248
16349,20156.481914964006
16354,10699.734917097181
16357,26253.50944961637
16358,27769.186778840303
16359,36392.48566509396
16360,28735.448306191975
16370,18527.15613543413
16375,17491.832632811947
16377,12227.146476730622
16382,17701.542758114483
16383,24680.876830458372
16385,7371.5282827803785
16387,22769.063286559118
16389,24764.848481392
16390,25904.39710674135
16391,16380.457734163312
16392,11981.910740786398
16393,5920.526012959095
16395,24142.398904212456
16403,21350.005202040422
16404,32979.182384019194
16406,9586.765641503825
16411,16043.436824045553
16412,17569.00379874074
16413,56064.41762617591
16418,33564.05909864883
16420,24456.32874143495
16421,15030.0857809183
16422,14885.028398456541
16426,42554.75041469687
16427,22423.749874057794
16433,32708.39917868718
16436,16935.65915095842
16441,23561.497042629977
16443,11776.33747571137
16445,21023.48353508743
16451,29986.757679479022
16452,32272.046452694594
16453,12542.065144607479
16459,17718.070210464575
16462,19075.244058068365
16465,7536.4043171470385
16468,17969.119620961406
16469,18232.8942207389
16470,28860.50590211683
16472,10031.200068598388
16474,13062.799480346124
16477,18909.626563557642
16479,24588.12182022187
16483,20757.637826477607
16484,14694.269112500438
16487,17327.774300999376
16488,19343.541442413345
16492,24167.623731193897
16495,18526.54812988369
16496,21844.5512492937
16498,17347.90415761228
16501,35127.91263412214
16506,16357.533867179696
16509,19293.956856200628
16511,11724.723263075042
16512,21335.115104738426
16514,19415.6772558704
16519,18413.746578658174
16521,30690.844823724336
16522,14957.849199300943
16525,21700.051423744
16528,14801.070989263266
16536,14359.910703111978
16537,25617.975554800134
16547,24030.647235126256
16548,21808.113735430703
16552,24435.93997744903
16554,21615.646783212123
16555,31848.659802589074
16557,10328.634684206356
16563,14477.13000926457
16565,17757.62629562844
16568,32002.73424065739
16571,24617.079350376047
16573,13433.654489967532
16574,25007.98517617254
16578,39694.46139091441
16581,27680.569191792358
16582,25312.57964242272
16583,18297.35437570342
16586,16022.507595683854
16600,17759.73923475601
16605,34659.63729508492
16608,13368.39237190987
16609,15659.999899712411
16610,30761.86702480822
16611,25743.790449467502
16612,18139.517672886137
16619,8106.113218113527
16623,11471.28369874611
16626,31590.340276716805
16630,32537.956319870267
16632,8179.357581870543
16633,10385.22388485381
16634,19762.68583760337
16637,16008.576341636544
16641,29967.818724006116
16644,25829.49990660597
16645,19364.451573886912
16646,28249.65660698928
16647,14685.269659746784
16651,21808.113735430703
16655,13125.633540444274
16657,20409.75306618039
16661,23947.842158792984
16663,60112.72017018279
16667,10235.864533832428
16672,16270.282220094014
16675,21953.970918202976
16679,12722.317104414316
16681,28983.1447909939
16682,20959.22625116328
16692,23636.203021091587
16694,18863.80996873313
16696,6576.0648018115735
16699,13158.914055565278
16702,10213.63936290409
16706,26936.17468591601
16712,24121.59246365045
16716,13460.476509895889
16718,21201.991981479598
16726,20575.22572325424
16729,27565.365397990114
16732,25390.463953220613
16736,12746.225170656588
16743,26927.366132088813
16746,23753.68091404718
16748,22723.856604677618
16750,16018.718581966858
16751,12967.701180606891
16752,43223.8096354223
16756,34336.765581146654
16757,13278.135261831736
16758,26446.253573626906
16766,7271.096681115097
16771,9118.555604620147
16777,16355.399135608639
16784,24529.2586636234
16785,37794.980634740474
16799,17728.173766666237
16804,18852.267245172257
16806,9458.615434973808
16813,17765.487557257955
16814,18197.5802841197
16816,18464.916102595667
16817,13106.785339853086
16818,31680.259523853463
16820,16867.905532943692
16824,9538.291026882533
16827,44926.94275512213
16829,50756.10180411553
16831,18404.01325852327
16833,27153.405938720494
16837,12973.37072727529
16840,19643.096976406134
16842,27581.2773892408
16843,16876.335376801613
16847,19122.106253222017
16848,7630.958838468331
16850,24002.712433784487
16852,24592.572313796794
16856,14106.34118934783
16861,26880.70263142014
16866,15819.766273185427
16870,3215.576926829919
16871,31171.01966372719
16875,19782.479572546148
16879,19568.43301592144
16881,34846.46506530875
16882,17324.816483625986
16884,2699.4890612149284
16887,14257.194955135701
16889,14203.93340555245
16890,34860.66830374712
16891,4277.598417416232
16892,9827.705249179011
16894,8659.83420922599
16898,7188.375933203242
16899,9361.553449786239
16901,25914.61091092611
16902,17395.66412170434
16908,12816.17120104564
16913,22718.94061866189
16914,10307.448327082144
16915,18934.488558800094
16918,25248.56141638225
16919,10223.487287957369
16923,31015.830937679413
16925,19110.717194202807
16926,16140.143855955735
16927,17380.251163700384
16928,18182.754942018106
16934,18336.746524423786
16938,7063.209852573948
16941,14628.633356497712
16942,11480.101059555356
16943,10429.878068945309
16945,29610.764620413076
16946,30769.298070881403
16947,22875.969641262724
16951,26379.39057107093
16956,8320.532860678813
16957,26547.81203610971
16966,12699.207940160917
16971,21096.195239451816
16972,14079.489014852472
16973,16222.299900722393
16974,19838.324819187183
16977,11988.294798742376
16978,23134.415643942066
16989,22249.70264186496
16991,13887.601369889062
16992,9156.726334851382
16994,14849.54485385695
16995,25483.81664014292
16996,30585.996297919228
16998,17132.478399837273
16999,10789.719591959394
17001,15783.237850764082
17002,33165.924040412225
17006,15677.959855265675
17007,21360.55167063962
17010,13442.726504314387
17012,33913.978093000405
17015,10385.692552467523
17017,19244.278322046594
17018,18146.352300559636
17021,20313.97742599362
17025,8718.474157171255
17026,20527.082721540068
17030,15557.737864853454
17031,22287.301225476614
17033,27024.695254592632
17037,27975.180701559082
17046,23286.717272512768
17051,21465.846825573914
17053,26914.309101147108
17054,19024.8290853235
17055,14773.226234727761
17059,17326.743172264156
17069,27103.414949605376
17072,13321.076694307065
17073,21634.162710114328
17077,31294.079204147547
17080,13295.59932622944
17081,9561.13912596924
17082,11131.117463837947
17085,14345.71156978146
17093,8622.072492994206
17097,20931.380686876124
17099,11710.138903938792
17100,19740.09833120663
17103,27855.74849813777
17106,20220.703631666103
17107,29493.532260220236
17109,12004.423284975854
17110,18023.201266353128
17111,5413.034939346919
17113,23988.834715599765
17115,16844.12844340532
17120,17762.19207790245
17122,20538.38930496997
17123,16254.873444420551
17125,35137.07574079226
17128,17504.24522218466
17131,37510.010272045
17132,21527.001746269787
17133,24168.821148627496
17138,44915.72751892075
17139,8492.913560161453
17140,8430.42939768647
17141,19744.19678349603
17146,22261.708259004427
17147,27440.786890905343
17148,41093.227175291446
17153,17762.758368477866
17155,19481.48258593594
17157,27421.52164174099
17158,12549.473836287332
17161,9769.233049449735
17163,23423.67131064902
17164,25946.443040014376
17165,10588.544517395412
17167,26268.780270322928
17172,22267.93164872641
17176,18948.223756181756
17178,37896.53123642741
17181,8226.33024845711
17183,21439.677295764435
17186,26667.51051981727
17191,16160.98758886606
17197,25827.633611686244
17204,16689.50809497027
17212,46671.33847423324
17213,33804.15494821422
17215,5835.647223035975
17221,30333.182510083654
17222,22970.868374098845
17227,12396.06671052328
17232,19974.4562086296
17237,4378.813589803757
17239,45181.82101288926
17240,29930.37887717378
17241,9480.841526641905
17243,49249.37473919369
17244,20294.478023214626
17247,31254.842257986533
17248,13761.525600081704
17249,21517.442826980103
17252,13498.179047675889
17256,16170.975980095012
17259,13492.820216181932
17260,15475.42682511044
17270,28067.69246090546
17272,17744.738836498553
17277,16409.6232489184
17281,12968.784486288689
17283,22928.17515037069
17290,21961.698213997974
17292,12753.905536982733
17293,21174.81760814772
17296,11797.143513109862
17299,20074.923780399895
17301,25962.96918552491
17304,25980.687050480097
17307,26197.09359206348
17311,10818.77962514782
17313,12308.22496935522
17315,31506.268162222543
17318,25931.404674963112
17319,19519.94022098964
17321,22693.182098759473
17324,31282.54066451695
17327,15189.859026815955
17330,23421.417451079367
17335,20703.757810206163
17336,25056.312393643235
17338,83150.05907472798
17339,15011.082728599595
17341,21047.158355456762
17343,22865.09892130983
17344,10336.543444146298
17345,16946.46300341758
17347,22530.817612176157
17356,7072.426390336488
17370,11162.457386974049
17371,37923.32680757118
17373,19036.585641920286
17376,17329.691008726535
17378,29128.56402727611
17385,48434.24301585221
17386,50451.91650669916
17389,10495.72842873087
17390,21254.669055675364
17397,15054.815406069087
17401,23462.810251867824
17409,25184.247194446874
17411,32876.730359849884
17413,24647.417595340863
17415,25050.97865294847
17416,38381.03851224427
17418,28031.715043616376
17426,28764.568545736212
17428,19063.298213674534
17429,36623.61989801861
17432,17802.77048452053
17434,7893.5544531674905
17437,12702.05092956029
17438,8946.050098317006
17440,41666.277821978554
17447,12893.928679544524
17450,26931.32540484143
17452,29627.802365189138
17456,13201.930508755982
17459,10498.970694616555
17460,14172.49970231564
17464,23236.10346291974
17465,17406.335791035974
17468,14618.240339747053
17470,17961.3677602802
17473,17961.79720609847
17477,24292.282314328375
17489,8652.748894382392
17491,10339.596179833323
17506,18579.825330288702
17507,11385.471122872184
17509,27928.94497692006
17511,22866.893138148494
17512,8954.675604461809
17514,28881.892454505338
17515,13851.190992802447
17520,31481.416896026796
17528,11002.203894914672
17530,58469.947225227545
17531,35632.74900313865
17536,5974.631854806928
17540,13657.23381050738
17545,20330.70562665361
17546,15055.840898070159
17547,13705.306832955099
17548,15401.958654452592
17550,9915.678654578747
17552,18980.198912440206
17553,15382.678778003661
17554,10800.579208950758
17558,29534.107060093746
17559,19959.602792746882
17560,14540.946492037408
17566,47160.1565660172
17568,28846.611561011174
17571,16636.619396294835
17574,7288.790749021368
17576,20931.140729901606
17577,35503.93298983595
17578,17208.74587674636
17580,21015.726506909243
17583,23262.829130342918
17588,20900.44626505035
17591,20076.904532872108
17592,31919.72119481494
17593,33988.34470180023
17596,17195.494446620738
17597,14103.478251860284
17598,10894.84128412573
17600,41046.942813179645
17604,12319.914017011097
17605,24215.87934345036
17606,21204.35478337723
17607,26406.799904117153
17610,28676.403467880078
17612,14720.417578984745
17616,15194.014777233053
17619,17249.806423616054
17622,22998.49273798358
17634,20709.797965532187
17640,14434.634233358529
17641,18528.385493716174
17648,8695.61568344852
17651,19363.432207780992
17659,17973.21566237061
